id,title,categoryId,answer
q69,회귀 문제와 분류 문제에 적합한 평가 지표는 무엇일까요?,Machine Learning,"**회귀**와 **분류**는 출력 타입이 달라 서로 다른 평가 지표를 사&#8203;:contentReference[oaicite:272]{index=272}&#8203;:contentReference[oaicite:273]{index=273}335】:
- **회귀 문제 지표**:
  - **MSE(Mean Squared Error)**: 예측값과 실제값의 오차의 제곱을 평균낸 :contentReference[oaicite:274]{index=274}324】. 이상치에 민감하지만, 미분가능하여 학습 손실로 자주 씁니다.
  - **MAE(Mean Absolute Error)**: 예측 오차의 절댓값을 평균낸 :contentReference[oaicite:275]{index=275}327】. 직관적이며 이상치 영향이 덜하지만, 미분 불가능한 점이 있어 최적화에선 덜 쓰입니다.
  - **R²(결정계수)**: 0~1 사이로, 모델이 타겟 변동성을 얼마나 설명하는지 나&#8203;:contentReference[oaicite:276]{index=276}326】. 1에 가까울수록 설명력이 높음을 의미합니다.
  - **RMSE**: MSE의 제곱근으로, 원 단위의 평균 오차를 나타냅니다. MSE보다 실제 오차 크기를 이해하기 쉬워 자주 보고합니다.

- **분류 문제 지표**:
  - **정확도(Accuracy)**: 전체 샘플 중 맞게 예측&#8203;:contentReference[oaicite:277]{index=277}335】. 클래스 불균형 상황에서는 참고 정도로만 사용합니다.
  - **정밀도(Precision)**: 양성 예측 중 실제 양성 비율. (예측 Positive 중 True Positive 비율) 거짓 양성(FP)을 줄이는게 중요할 때 강조합니다.
  - **재현율(Recall)**: 실제 양성 중 모델이 잡아낸 비율. (Actual Positive 중 TP 비율) 거짓 음성(FN)을 줄이는게 중요할 때 봅니다.
  - **F1-score**: 정밀도와 재현율의 :contentReference[oaicite:278]{index=278}335】. 불균형 데이터에서 두 지표의 균형을 평가하는데 좋습니다.
  - **ROC-AUC**: ROC 곡선 아래 면적으로, 분류기의 전반적 성능을 0.5~1 사이로 표&#8203;:contentReference[oaicite:279]{index=279}340】. 클래스 불균형에도 비교적 영향을 덜 받아 활용합니다.
  - **혼동 행렬**: TP, TN, FP, FN으로 분류 결과를 표로 요약해 어디서 오분류가 나는지 자세히 파악할 수 있습니다.

요약하면, 회귀에는 **MSE/MAE/R²**, 분류에는 **Accuracy/Precision/Recall/F1/ROC-AUC** 등을 문제 특성에 맞게 사용합니다."
q70,"IaaS, PaaS, SaaS의 차이는 무엇인가요?",Cloud,"IaaS, PaaS, SaaS는 클라우드 서비스의 제공 수준을 나타내는 모델들로, 관리 범위가 :contentReference[oaicite:280]{index=280}L61】:
- **IaaS(Infrastructure as a Service)**: 클라우드가 **인프라(가상서버, 스토리지, 네트워크)**를 제공하고, 사용자가 그 위에 OS부터 애플리케이션까지 직접 설정하는 서비&#8203;:contentReference[oaicite:281]{index=281}L61】. 예: AWS EC2, Azure VM. 사용자는 서버를 빌려 쓰되 OS 관리, 런타임 설치 등 많은 부분을 자체 관리합니다.
- **PaaS(Platform as a Service)**: 클라우드가 **운영 환경(운영체제, 런타임, 미들웨어)**까지 제공하여, 사용자는 애플리케이션 코드만 배포하면 되는 서비&#8203;:contentReference[oaicite:282]{index=282}L59】. 예: Heroku, Google App Engine. 개발은 빠르지만 제공된 환경에 제약이 있고, 인프라는 신경쓰지 않습니다.
- **SaaS(Software as a Service)**: 클라우드가 완성된 **소프트웨어를 서비스 형태**로 제공하는 모&#8203;:contentReference[oaicite:283]{index=283}L61】. 예: Gmail, Salesforce, Dropbox. 사용자는 브라우저 등으로 서비스에 접속해 사용하며, 설치나 유지보수 없이 기능을 이용합니다.

핵심적으로, **IaaS**는 하드웨어 수준까지 빌려주는 것, **PaaS**는 개발 플랫폼까지 제공, **SaaS**는 최종 소프트웨어 서비스를 제공하는 차이입니다."
q71,가상화(Virtualization)와 컨테이너(Container)의 차이는 무엇인가요?,Cloud,"**가상화(VM)**는 하이퍼바이저로 하드웨어를 분할해 각 부분에 **독립 OS를 설치**하는 방식이고, **컨테이너**는 단일 OS 커널 위에서 **프로세스들을 격리**하는 방식입니다. 
- 가상화(예: VMware, Hyper-V): 하나의 물리 서버에서 다수의 가상 머신을 실행합니다. 각 VM은 게스트 OS를 포함해서 완전한 시스템으로 동작하므로 격리 수준이 높지만, OS마다 자원이 소모되어 **무겁습니다**. 부팅 시간도 길고, 메모리 사용도 많습니다.
- 컨테이너(예: Docker): 호스트 OS 커널을 공유하면서 어플리케이션과 필요한 라이브러리만 격리된 환경에 담아 배포합니다. 프로세스 격리(NS)와 리소스 제한(cgroups)으로 구현되며, **가볍고 빠르게 기동**됩니다. 다만 커널을 공유하므로 동일 OS 계열에서만 동작하고, 보안 격리가 VM보다 낮을 수 있습니다.

정리하면, VM은 **하드웨어 가상화**로 각자 OS를 쓰기에 무겁지만 완전 격리, 컨테이너는 **OS 레벨 가상화**로 경량이지만 커널 공유로 제약이 있습니다. 최근 클라우드에서는 필요한 경우 VM 안에 여러 컨테이너를 돌려 양쪽 장점을 취하기도 합니다."
q72,서버리스(Serverless) 컴퓨팅이란 무엇인가요?,Cloud,"**서버리스(Serverless)** 컴퓨팅은 개발자가 서버 인프라를 관리하지 않고 **함수 단위의 코드만 배포**하면, 클라우드 제공자가 자동으로 실행 및 자원 할당/축소를 해주는 모델입니다. 즉, 물리/가상 서버 관리 없이도 백엔드 로직을 구동할 수 있습니다. 

예를 들어 AWS Lambda 같은 서비스에 함수를 업로드하고 이벤트(HTTP 요청 등)가 발생하면 Lambda가 그 코드를 실행한 뒤 필요 없으면 인스턴스를 종료합니다. 비용은 함수를 실행한 시간과 메모리만큼만 지불합니다. 

**특징**:
- **자동 확장**: 부하에 따라 인스턴스 수가 자동 조절되므로, 트래픽 급증시에도 자동 대응되고, 유휴 시에는 자원 점유 0으로 비용 절감됩니다.
- **무관리 인프라**: 서버 패치, 프로비저닝, 스케일링 등을 신경 쓸 필요 없어 운영 부담이 줄고 개발에 집중할 수 있습니다.
- **이벤트 기반 과금**: 요청이 없으면 비용이 들지 않고, 실행한 만큼만 과금되므로 효율적입니다.
- **제약**: 실행 시간/메모리에 제한(예: 15분 타임아웃), 상태 유지 어려움(무상태 함수), 특정 언어나 환경만 지원 등의 제약이 있습니다.

서버리스는 배포 편의성과 비용 효율로 인해 마이크로서비스, 백엔드 작업 자동화 등에 많이 쓰입니다. **서버는 존재하지만 개발자가 직접 관리하지 않는다**는 의미에서 서버리스라고 부르는 것입니다."
q73,CIA 삼원칙이란 무엇인가요?,Security,"**CIA 삼원칙**은 정보보안의 세 가지 핵심 목표인 **기밀성(Confidentiality), 무결성(Integrity), 가용성(Availability)**을 말합니다. 
- **기밀성**: **정보를 인가되지 않은 자에게 공개하지 않도록 보장**하는 것. 암호화, 접근 제어, 권한 관리 등을 통해 달성됩니다. 예: 로그인한 사용자만 자신의 개인정보를 볼 수 있도록 하는 것.
- **무결성**: **정보가 인가되지 않은 방식으로 변경되거나 훼손되지 않음을 보장**하는 것. 체크섬/해시 검증, 디지털 서명, 트랜잭션 일관성 등이 방법입니다. 예: 파일 다운로드 시 해시를 검증해 중간에 변조되지 않았음을 확인.
- **가용성**: **정당한 사용자가 필요할 때 정보에 접근하고 사용할 수 있음을 보장**하는 것. 시스템 장애 대비, DDoS 방어, 백업/복구 등이 관련됩니다. 예: 서비스 다운타임 없이 24/7 운영되도록 이중화.

이 세 가지는 보안 전략 수립의 토대이며, 균형을 맞추는 것이 중요합니다. 어떤 조치는 기밀성은 높이지만 가용성을 낮출 수 있고, 반대 상황도 있을 수 있습니다. 궁극적으로 **정보를 안전하고 적절하게 활용**하는 것이 CIA 원칙의 목표입니다."
q74,대칭키 암호화와 공개키 암호화의 차이는?,Security,"**대칭키 암호화**와 **공개키(비대칭키) 암호화**의 주요 차이는 **사용하는 키의 종류와 분배 방식*&#8203;:contentReference[oaicite:284]{index=284}&#8203;:contentReference[oaicite:285]{index=285}L37】:
- **대칭키 암호화**: 하나의 **비밀키**를 송신자와 수신자가 공동으로 공유하여, 그 키로 암호화와 복호화를 모두 수&#8203;:contentReference[oaicite:286]{index=286}L27】. 알고리즘이 빠르고 간단하며, AES, DES 등이 이에 속합니다. 단점은 **키 교환 문제**로, 안전한 경로를 통해 사전에 비밀키를 공유해야 하는 :contentReference[oaicite:287]{index=287}L27】.
- **공개키 암호화**: 서로 관련된 **공개키와 비밀키 한 쌍**을 사&#8203;:contentReference[oaicite:288]{index=288}L35】. 공개키로 암호화하면 대응하는 비밀키로만 복호화가 가능하고, 반대로 비밀키로 서명하면 공개키로 검증 가능합니다. RSA, ECC 등이 이에 속합니다. 공개키는 자유롭게 배포 가능하고 비밀키만 본인이 보관하면 되므로 키 분배가 용이하지만, 연산이 대칭키에 비해 :contentReference[oaicite:289]{index=289}L37】.

**실무 조합**: TLS 등에서는 **하이브리드 암호 시스템**을 사&#8203;:contentReference[oaicite:290]{index=290}L51】. 세션 통신에는 속도 빠른 대칭키 암호화를 쓰고, 그 대칭키 공유에는 공개키 암호화를 사용합니다. 예컨대 클라이언트가 서버의 공개키로 세션키를 암호화해 보내면, 서버는 비밀키로 복호화해 공유키를 :contentReference[oaicite:291]{index=291}L57】. 이후 메시지는 그 세션키(AES 등)로 암호화해 주고받습니다. 이렇게 두 방식의 장점을 결합합니다."
q75,해시 함수와 암호화의 차이는 무엇인가요?,Security,"**해시 함수(Hash)**와 **암호화(Encryption)**는 모두 입력 데이터를 변환하지만 성질이 다릅니다:
- **해시 함수**: **일방향 함수**입니다. 임의 길이 데이터를 고정 길이 해시값으로 매핑하며, 해시값만으로는 원본을 복원할 수 없습니다. 주로 데이터 무결성 검증이나 자료 검색에 사용됩니다. 좋은 해시는 충돌이 희박하고 출력이 균일하게 분포됩니다.
- **암호화**: **양방향 변환**입니다. 평문을 키를 사용해 암호문으로 바꾸고, 대응되는 키로 다시 복호화하여 원문을 얻어낼 수 있습니다. 기밀성 확보가 목적이며, 대칭/비대칭 방식이 있습니다.

**차이점 요약**:
- 해시는 복호화 불가능 (비가역), 암호화는 복호화 가능 (가역, 키 필요).
- 해시는 주로 **변조 검출** (예: 파일完整性校验), 암호화는 **내용 보호** (예: 통신内容加密) 입니다.
- 예: 비밀번호 저장시 해시를 활용해 역산 불가하게 하고, 메일 본문 송수신시는 암호화를 사용해 내용隱匿。"
q76,XSS와 CSRF는 무엇인가요?,Security,"**XSS (Cross-Site Scripting)**: 웹 페이지에 악성 스크립트를 심어, 다른 사용자의 브라우저에서 실행되도록 하는 공격입니다. 예를 들어 댓글란에 `<script>` 코드를 넣어두면, 그 페이지를 보는 다른 사용자의 세션 쿠키를 훔치거나 피싱을 시도할 수 있습니다. 방어는 입력에 대한 HTML 이스케이프, Content Security Policy 적용 등으로 합니다.

**CSRF (Cross-Site Request Forgery)**: 사용자가 **인증된 세션 상태**를 악용하여, 사용자 의지와 무관하게 공격자가 의도한 요청을 타 사이트에 보내게 하는 공격입니다. 예를 들어 사용자가 은행에 로그인한 상태에서 공격 사이트를 방문하면, 공격 사이트가 `<img src=""은행URL/송금?계좌=해커&금액=100"">` 같은 요청을 자동으로 보내서 사용자의 권한으로 돈을 이체시키려 할 수 있습니다. 방어는 **CSRF 토큰** 사용, Referer/SameSite Cookie 검사 등으로 해당 요청이 정상 발신인지 검증합니다.

요약: XSS는 클라이언트 측 스크립트 삽입 공격, CSRF는 사용자의 신뢰 관계를 악용한 요청 위조 공격입니다."
q77,"SQL Injection이란 무엇이며, 어떻게 예방할 수 있나요?",Security,"**SQL 인젝션**은 신뢰되지 않은 입력이 SQL 쿼리 문에 그대로 포함되어, **악의적인 SQL 명령이 실행**되는 취약점입니다. 예컨대 로그인 쿼리 `SELECT * FROM Users WHERE id='$id' AND pw='$pw'`에서 `$id`에 `' OR '1'='1`을 넣으면 `WHERE id='' OR '1'='1' AND pw='...'`가 되어 인증 없이 로그인되는 식입니다.

**예방 방법**:
- **파라미터화된 쿼리(Prepared Statement)**: 쿼리와 데이터를 분리하여, 입력값을 플레이스홀더 `?` 등에 바인딩하는 방식입니다. 이렇게 하면 입력값에 포함된 `'`나 `--` 등이 쿼리 구문으로 해석되지 않습니다.
- **입력 값 검증/필터링**: 특정 SQL 메타문자나 키워드 (예: `'`, `""`, `;`, `--`, `UNION` 등)를 이스케이프하거나 제거합니다. 100% 예방은 힘들지만 1차 방어선이 됩니다.
- **ORM 사용**: 가능한 직접 SQL 문자열을 연결하지 않고, 검증된 ORM이나 Query Builder를 사용하여 쿼리를 생성하면 인젝션 가능성이 낮아집니다.
- **원격 DB 최소 권한 원칙**: 애플리케이션이 사용하는 DB 계정에 테이블 DROP 등 권한을 주지 않아, 설령 인젝션이 발생해도 피해를 제한합니다.

가장 중요한 것은 **쿼리를 동적 문자열로 조합하지 않는 것**이며, 대부분의 언어/프레임워크에서 제공하는 대비책 (예: Java의 PreparedStatement, PHP의 PDO, Python의 DB-API parameter binding)을 활용하는 것입니다."
q78,인증(Authentication)과 인가(Authorization)의 차이는 무엇인가요?,Security,"**인증(Authentication)**은 **사용자의 신원을 확인**하는 절차이고, **인가(Authorization)**는 **인증된 사용자가 할 수 있는 행위를 결정**하는 것입니다. 쉽게 말하면, 인증은 ""누구냐?""를 묻고, 인가는 ""무엇을 할 수 있냐?""를 묻습니다.

예를 들어 웹사이트 로그인 과정은 인증에 해당합니다. 아이디/비밀번호, OTP 등을 검증하여 사용자가 주장하는 신원(특정 계정)임을 확인합니다. 로그인 후, 특정 페이지에 접근할 때 접근 권한을 체크하는 것은 인가입니다. 이 때 시스템은 ""이 사용자가 관리자 권한인가? 이 페이지 볼 수 있나?""를 판단하여 허용 또는 거부합니다.

정리하면: **인증** = 사용자 신원 확인 (로그인), **인가** = 권한 부여 (ACL 체크). 일반적으로 인증이 선행되고 그 결과로 인가 절차가 수행됩니다. 인증 없이 인가는 의미가 없으며, 둘은 보안의 양대 축입니다."
q79,모바일 앱에서 Activity와 Fragment의 차이는 무엇인가요?,Mobile,"Android **Activity**는 앱 화면을 구성하는 기본 컴포넌트로서 전체 UI를 관리하고, **Fragment**는 Activity 내에서 작동하는 UI 조각으로 재사용 가능한 부분 컴포넌트입니다. 

**Activity**:
- 사용자가 보는 하나의 화면(창) 전체를 담당합니다. 예: 로그인 화면 Activity, 설정 화면 Activity.
- 수명주기(onCreate, onStart, onResume, onPause, onStop, onDestroy)를 가지며, OS에 의해 독립적으로 관&#8203;:contentReference[oaicite:292]{index=292}&#8203;:contentReference[oaicite:293]{index=293}L58】.
- 일반적으로 각 Activity는 독립 실행 가능하며, 서로 전환할 때 Intent로 시작/종료합니다.

**Fragment**:
- Activity 안에서 UI의 일부분을 담당하는 컴포넌트입니다. 여러 Fragment를 한 Activity에 넣어 복합 UI를 만들 수 있습니다. 예: 뉴스 앱에서 좌측 목록 Fragment와 우측 기사 내용 Fragment를 하나의 Activity에서 동시에 표시 (태블릿 등).
- 자체 수명주기(onAttach, onCreate, onCreateView, onResume, onPause, onDestroyView, onDestroy 등)가 있지만, 호스트 Activity의 생명주기에 종속적입니다. Activity가 죽으면 Fragment도 함께 소멸합니다.
- Fragment는 동적으로 추가/교체 가능하여, 하나의 Activity에서 화면 일부를 바꾸는 데 자주 사용됩니다. FragmentTransaction을 통해 처리합니다.

**차이 요약**: Activity는 앱 화면 전반을 관리하며 OS에 등록되는 독립 단위, Fragment는 Activity 내부에서 UI를 구성하는 모듈 단위입니다. Fragment를 활용하면 UI 모듈화를 통해 가로/세로 또는 다양한 디바이스에 유연하게 대응할 수 있고, 코드를 재사용하기 쉬워집니다."
q80,Android Activity의 라이프사이클에 대해 설명해주세요.,Mobile,"안드로이드 Activity는 실행 중 다양한 상태로 전환되며 이에 따라 특정 **생명주기(Lifecycle) 콜백 메서드**들이 호&#8203;:contentReference[oaicite:294]{index=294}&#8203;:contentReference[oaicite:295]{index=295}L58】:
- **onCreate()**: 액티비티 생성 단계. 화면 UI 초기화 (`setContentView`)와 필요한 리소스 로드를 수&#8203;:contentReference[oaicite:296]{index=296}L50】.
- **onStart()**: 액티비티가 화면에 보여지기 시작하는 단계. 아직 포커스를 갖지는 않지만 사용자에게 UI가 나&#8203;:contentReference[oaicite:297]{index=297}L58】.
- **onResume()**: 액티비티가 포커스를 얻어 **상호작용 가능**한 상태가&#8203;:contentReference[oaicite:298]{index=298}L60】. 이 시점부터 액티비티는 화면에서 가장 앞에 있으며, 입력 처리 등 활성 상태입니다.
- **(실행 중)**: 사용자가 액티비티와 상호작용합니다.
- **onPause()**: 다른 액티비티가 부분 가려지거나 (팝업 창 등) 화면 일부 혹은 전체를 가릴 때 호&#8203;:contentReference[oaicite:299]{index=299}L66】. 보통 일시정지 시 해야 할 작업(애니메이션 정지, 센서 일시 해제 등)을 수행합니다.
- **onStop()**: 액티비티가 완전히 화면에서 사라질 때 호출됩니다 (새 액티비티가 전면을 덮거나, 홈 버&#8203;:contentReference[oaicite:300]{index=300}L66】. 이 단계에서 UI 관련 리소스를 해제하거나, 지속 상태를 저장합니다. 액티비티는 백그라운드에 머무릅니다.
- **onDestroy()**: 액티비티가 종료되어 소멸되기 직전에 호&#8203;:contentReference[oaicite:301]{index=301}L68】. `isFinishing()`로 호출 원인이 명시적 종료인지, 회전 등 재생성인지 구분 가능합니다. 이 안에서 해제하지 않은 자원을 정리합니다.
- **onRestart()**: 일시 정지(onStop) 상태였던 액티비티가 다시 시작(onStart)되기 전에 호&#8203;:contentReference[oaicite:302]{index=302}L68】. 보통 UI를 다시 업데이트해야 하면 여기서 처리합니다.

정리하면, **onCreate -> onStart -> onResume**으로 활성화, **onPause -> onStop -> onDestroy**로 비활성화되는 흐름이며, 일시정지 후 재개 시 **onRestart -> onStart -> onResume** 순으로 돌아옵니다. 개발 시 각 단계에 맞게 적절한 처리를 하는 것이 중요합니다."
q81,"ANR(Application Not Responding)이 무엇이며, 어떻게 피할 수 있나요?",Mobile,"ANR은 안드로이드 앱에서 **메인(UI) 스레드가 너무 오랫동안 응답하지 않을 때** 시스템이 보여주는 경고입니다. 대략 5초 내에 이벤트 루프 처리를 못 하면 ""애플리케이션이 응답하지 않습니다"" 대화상자가 뜨고, 사용자는 앱 강제 종료 선택을 할 수 있습니다. 

**원인**: 주로 무거운 작업(예: 긴 네트워크 통신, 복잡한 계산, 디스크 I/O)을 메인 스레드에서 수행해서 UI 스레드가 블로킹될 때 발생합니다. 

**예방법**:
- **비동기 처리**: Network나 DB 등 시간이 걸리는 작업은 `AsyncTask`(deprecated이지만 개념적으로), `Thread` 또는 Kotlin `Coroutine` 등을 사용해 **백그라운드 스레드**에서 실행하고, 완료 후 `Handler`나 UI 스레드 전용 콜백으로 결과를 처리합니다.
- **UI 스레드 최소 작업**: onDraw나 onResume 등에 너무 많은 연산을 넣지 않습니다. 필요하면 배치하여 조금씩 처리하거나, 오프스레드 계산 후 UI는 결과만 표시합니다.
- **StrictMode 사용**: 개발 중 StrictMode 정책을 enable하여, 메인 스레드에서 I/O 수행 시 경고를 보도록 하여 문제 코드를 조기에 발견해 수정합니다.
- **메모리 누수/GC 고려**: 메모리 leak으로 GC가 과도하게 돌거나, 무거운 객체 생성이 반복되어 UI 정지 시간을 늘리지 않도록 프로파일링하고 최적화합니다.

한마디로, **UI 스레드는 가능한 가볍게** 유지하는 것이 ANR 방지의 핵심입니다."
q82,"Native 앱, 웹 앱, 하이브리드 앱의 차이는 무엇인가요?",Mobile,"- **네이티브 앱**: iOS나 Android의 **플랫폼 전용 언어와 SDK**로 개발된 앱으로, 해당 OS 상에서 직접 실행됩니다. 디바이스의 모든 기능(API)에 접근 가능하고 성능이 가장 좋으며 UI도 플랫폼 표준을 따릅니다. 단, 플랫폼마다 별도 개발이 필요합니다.
- **모바일 웹 앱**: **모바일 브라우저**에서 동작하는 웹페이지 형태의 앱입니다. HTML/CSS/JS로 개발하며 설치가 필요 없고, 업데이트가 서버 측 반영으로 즉시 적용됩니다. 하나의 웹앱으로 여러 플랫폼 커버 가능하지만, 네이티브 기능 접근이 제한되고 인터넷 연결이 필요하며 성능/UI가 네이티브보다 부족할 수 있습니다.
- **하이브리드 앱**: **웹 기술을 사용하지만 네이티브 앱처럼 패키징**하여 배포하는 방식입니다. 일반적으로 WebView 내에 웹 코드를 담아 앱으로 제공하며 Cordova/PhoneGap, Ionic 등이 해당됩니다. 또는 React Native, Flutter처럼 하나의 코드베이스로 각 플랫폼에 네이티브 위젯을 사용하는 것도 넓은 의미의 하이브리드입니다. 장점은 크로스플랫폼 개발로 비용 감소와 비교적 많은 네이티브 기능 활용, 단점은 성능이 완전 네이티브보단 약간 떨어질 수 있고 복잡한 네이티브 UI 구현시 제약이 있을 수 있다는 점입니다.

요약: 네이티브 앱은 플랫폼별 최적화/고성능, 웹앱은 개발편의/범용성, 하이브리드앱은 양쪽의 절충 방식입니다."
q83,DevOps란 무엇인가요? 왜 필요하게 되었나요?,DevOps,"**DevOps**는 개발(Development)과 운영(Operations)의 합성어로, 소프트웨어 **개발팀과 IT운영팀 간의 협업, 자동화, 지속적 통합/배포(CI/CD)**를 중시하는 문화 및 실천 방&#8203;:contentReference[oaicite:303]{index=303}L33】. 

전통적 조직에서는 개발자가 코드를 작성하면 운영팀이 배포/서버관리를 맡아, 두 팀 간 사이로 인한 **사일로(silo)** 현상이 있었습니다. 이로 인해 배포 주기가 느리고, 문제 발생 시 책임 공방이 발생하기도 했습니다. DevOps는 이러한 문제를 해소하고 **더 빠르고 안정적인 소프트웨어 릴리스**를 위해 등장했습니다.

DevOps가 필요하게 된 이유:
- **배포 빈도 증가**: 인터넷 서비스는 사용자 피드백을 빠르게 반영하기 위해 잦은 배포가 필수입니다. DevOps는 CI/CD 파이프라인으로 하루에도 여러 번 배포를 가능케 하여 비즈니스 민첩성을 높입니다.
- **품질 향상**: 자동화된 테스트, 모니터링, 인프라 구성(IaC)을 통해 사람 실수를 줄이고, 일관된 환경에서 개발/배포가 이루어져 소프트웨어 품질이 향상됩니다.
- **효율성 증대**: 컨테이너화(Docker 등)와 오케스트레이션(Kubernetes 등)으로 환경 설정을 코드로 관리하고 자동화하여, 서버 셋업/스케일링 등의 운영 작업이 크게 단축됩니다.
- **협업 문화 개선**: 개발자와 운영자가 서로의 영역을 이해하고 도구를 공유함으로써 ""우리가 같은 팀""이라는 문화가 자리잡습니다. 문제 해결이 빨라지고, 서로를 탓하기보다 공동 책임으로 여기는 분위기가 생깁니다.

요약하면 DevOps는 **개발과 운영의 경계를 허물고 자동화 도구를 적극 활용**함으로써, 소프트웨어 전달 파이프라인을 최적화하고 비즈니스 가치를 신속하게 제공하기 위한 철학이자 방법론입니다. DevOps의 핵심은 **자동화, 협업, 지속적 개선**이며, 이를 통해 배포 속도 향상과 시스템 안정성을 동시에 추구합니다."
